class,uuid,image-0,image-1,image-2,image-3,image-4,image-5,image-6,image-7,example_im_0,example_im_1,example_im_2,example_im_3,example_im_4,label
dress,4943c3923b194a478069c4b0433eaf58,04a70a33-341d-4f8a-b20c-bdbf36b584a3,e06a63c8-f69a-4bda-9b6b-824f96055487,b7263e03-3862-4c58-af78-1b17f132e115,b968afa5-4414-4566-9d0d-14edf968cfc6,dbcd57d9-bcd1-4e9f-b3c2-5520bd330c38,393e44e2-d3da-4afb-bf68-3bc7177f8c85,acd5bc40-baa2-4e80-85b1-10a8c1f2fedc,6851dcad-bf56-4b00-8cd6-a6a241bda797,ea0a18a9f8414d2.png,8c64694d6ea3435.png,3d860f6e328b405.png,59d43344f103491.png,9c94740ca5314e5.png,good
umbrella,1d14570a943e46aa9da2ccfbb26d2baa,2d19523b-081b-4048-935c-c6000a8bad74,79b5c58b-dc1f-4364-a45b-a8d83b0eefe5,ab6c5138-439a-433c-b63e-ee6ad3252c5a,519c8b2a-6d98-4064-9f59-4e18252a3f67,e6aaf132-5990-4992-a6ad-e5f6c693ee6f,722cb64f-3502-45d0-aa4b-fc6bd1d61a7d,5eb56aae-931e-43b8-a7f6-c9cb6de41cfc,63dd0dd6-2a58-4ecb-871f-6f03a5eb410f,063631c5d0ea441.png,d91a7eeded3a45e.png,880161c1405f45e.png,7904ce14cfdb416.png,abe028162a80485.png,bad
printer,0002e50309b44e409c96f440202d90b3,c107fa98-fbc7-401f-8a25-363c98ea2d83,3300efd2-9c4b-4eef-867b-3a6cec380681,5af1f325-02b5-4a00-a058-cb79acf5b35d,5e436b60-d000-47e3-b380-008b3f81eaa0,2fd5f38c-fc34-4ebc-8369-787f2af07c80,1561fb8d-f6a5-4431-8635-b396b2c80ff4,6546edc1-3d2a-42d5-ad5c-922cecd14411,81c33091-a574-42c1-a182-a3a5b4566507,55896b54f178460.png,5b4294842e6547c.png,ca6a15a3c36449c.png,c9d3bb661e42400.png,30b433a8498a404.png,bad
plate,8ab24cdd9dc44c2cac042569240a294b,8c74e86a-486c-45a8-baf1-989aff2863d6,03359ce0-3b33-4a26-8d71-55a338ba029b,310a1f24-d5be-49de-a7f5-ad21de6ee948,31658829-4357-4304-87c3-33537ecb0491,c0dd502e-e461-4f67-8529-ec21d1f5a47d,be2dc459-e9cd-459a-8a07-4f903bd83b08,f5c55cc1-3e07-4aff-bddc-d57599300bc9,dbb78503-c3e5-413e-a697-454049b80d2c,7232d05b08884f5.png,acdae95c29cc464.png,77a468c7aa4d447.png,afec3efac50d477.png,8b0ec61013be42e.png,bad
keyboard,7ee641574db74567b4e6731430e79d26,43117c47-32f2-40ee-95ec-03510bee9cc8,f0cb6494-72b8-414a-b2f2-17cf639ae77c,76a4910f-38fe-4d19-a8fe-83b5fbfebe2e,e4b84430-1fb9-486e-83d1-7a7f63abac84,4ba2bd0b-b351-43e1-9dc3-e4596a9170dd,e035f0c9-43ed-477b-a0ce-73480f361c4c,1006a79d-03df-44c4-aee7-dfc82c9dce44,c7f46d42-69d2-414f-a97e-6a21bdfe0ea7,56aa6507e434464.png,7bfed95449e445f.png,3ab009232b2d44e.png,4bdaa8f9b120450.png,a7fd11a800f74fb.png,good
bucket,ba83df40e48743b7899fcf14ce6ca016,6812c80e-4d58-423a-9589-ef31c63b0e33,e8f4b5f9-d309-4d45-a2c8-3f5f22db342e,f5e22cb5-d196-4adf-a9f5-3bb777326dc9,3e45d69f-c8c0-4455-8b78-a0e14c8402d0,ab3548ae-766b-4b9f-869f-593ae8291be0,669da4c5-1fb5-4272-878a-87892220fe22,38879c79-1faf-4148-91b2-51e0fd7d8a42,ac235940-ec0b-4852-b38b-60fe297cfd6b,23f0065e08264af.png,32c88f13fc0f430.png,8f3135bd567c484.png,4933f7bc0524474.png,73976c1ec4b3476.png,good
t-shirt,c8d6912dc26340768dfaca1a83c4dd5e,c4e0cf67-9efe-4251-a3e2-8af652af8313,3ea320b9-4767-4143-9659-1a6861f1efb6,85020fcc-7276-4844-a582-6a5440cfb2d7,43e56dc6-d172-48d9-8113-38977305b5b4,e48ac240-5ec2-4a02-a1a2-1b1ee7a7f2e7,39c8cb1b-1807-4484-9869-192a136e5848,73ed14e1-753d-4bcb-951e-ad8cb146012e,de923eee-7390-4afe-b542-042969ac7b2c,a34f35f15d5d400.png,452e698506b142a.png,ff9f44d357d64e5.png,b83f1511bc1c4af.png,23343c67cc2e49f.png,good
mug,feaee8e9b4854e8aa90c653ed3bb06a7,b494f83e-a1fc-4b9c-beba-57955478b099,d5528395-40e2-48ed-a649-23f30fa6a3ef,d9156f53-14de-42d4-8fd5-7917fa46c96e,b12b8ce5-ce56-43a7-9400-e96ced1245e3,92978dd6-9fa1-432c-8d46-9607e629d7b4,311efba8-3d8b-42d8-9967-93e332ef3c34,8b7c3516-e818-4c05-bf50-e5ffc5f2f4f7,aeecf6dc-7d1d-401e-8ded-014afa2f2d89,47e1de80a461414.png,a3bac9dd44cd486.png,99b488b2888a471.png,d0b5ff0b3a184de.png,106b82763c4a4ab.png,good
backpack,d86ee61984544b45a9f11f49e5e02c43,98ea4f8a-f587-4833-926a-17f84b6a7486,c8d3973e-5ecf-4310-a264-fa12019b0177,0509c472-bfcc-424f-bfb0-be3b3931aed8,1cd20a5a-8e1a-4556-8d89-3594cd62b5d3,aa2f774d-8960-4a68-95ae-3e358c45614b,3924cd23-9174-4fb7-b0a0-d6cccebb479d,eac78949-210f-4f56-b9ae-bf8e2d6e82c2,52e5efea-312d-4604-8421-96d309112150,96dfbb9cfae8456.png,98a84011227d412.png,6f6b017b2845445.png,f1cd087d1c1147e.png,12825a233690430.png,good
chair,6bd337ed874f410eb005f46df80b2902,3cc7aa97-df14-4bd7-8e28-2160e86d15b8,febe2c3b-016b-42f6-95ba-1b62e483eb68,a07f6b29-4c14-4648-88a0-2b8bf686996f,ebcdd001-b7f5-4655-95d1-1dc9ed826bdf,7805d3e2-775e-491b-8c03-5e8de9498508,13919467-fa79-41f8-8c94-0004938c76a4,f6829d16-4b20-4b96-a119-2dc582911dbb,a8bb50b1-d564-4ace-bff7-7ac2942e72fc,72d7f4e80dc0471.png,d096b3e0fcf749b.png,00e43dec5e274ba.png,c4547202ef84406.png,195f99df5fa24ba.png,good
mug,93c84aca4a734e53bb345ae865866750,17ff2bc3-5c43-440c-ad4f-75fd88bf2053,1c52516e-db90-43cb-9a14-fa39d0f4c48c,a72d727d-6f49-4445-bbfa-d6ee7f938e93,5bc649e4-6a79-4083-8a47-bd512ac2e137,cdfa6053-805f-46e3-8397-2e5b77b52ed0,62987fe3-9283-44e6-845c-fe7a51436584,ee099431-6d44-469d-b28f-cf97a07a9db7,f554b143-2e6d-4129-b8c7-6b077ba4cd10,938216182285437.png,a2b999967348458.png,be905efefad243d.png,3f584ecb856c4d9.png,07ddb5c472594b5.png,bad
speaker,5c03f6b1082a4decb33ae7511209271a,52687832-ce5a-4983-a42e-e54dbc999f4f,49a52232-ffc5-4073-9722-c5798ee8a533,aff46a35-7b9f-45e1-859e-404b357d429b,0951dd5c-2139-407c-9081-c13c349b761b,62df500c-c88c-4f84-abe8-d3cbae17b2f6,9cfa3ad9-3b3f-465a-9cb9-9e4cd34a8c76,a3a6d5e9-6517-4882-ad18-5e989f130a49,204ab5ec-3c56-4dae-a643-1e0a5b24f657,43a7e38db63d405.png,ef54894697b94ec.png,e128a0d73e8b4c0.png,ed2014adf4ea414.png,7f2940d65b2d487.png,good
printer,8dfa983d5ecd4dc3b967147a0d330d3c,f35051c2-3333-411c-a998-98f1a2c76c3a,6bd53d4e-4207-41b7-8aab-6448e96001fe,3546eba5-4533-4e7f-bbd7-b8733caa27a8,2c84213d-18ac-44cd-ba66-b4914791ace0,55390948-b6ae-4214-9f98-9600d9e92533,2477453f-0a69-436d-a459-97e855abab1c,52b090c4-5430-4a49-8e94-bc56dbcb69ed,65edc747-8f37-4496-a078-56b910c1a936,a0bb42af245d4d2.png,9fb5e85cea864b8.png,5bd06cd548924db.png,5cbe9ab6911d446.png,7b7d70b93be048f.png,bad
mug,b98cfb5a8998420a87f4d6ba9b829df1,f12c1bd0-d584-4312-9cbf-8f068518f232,b63f50c4-7941-4b3a-9ce8-f58cba265e86,f0c9fcbe-8dd9-4db5-ac83-981d1f1ad783,ffa0ff51-dd74-49d7-86c9-e9f8bcb82b17,5fdd4bcb-9f2a-4dff-8047-2d52f7b62898,ac943aa6-d09f-4781-a495-fda45ad33f9f,87f3fb15-fdcd-47b3-82c5-6e68a701c265,3d94592f-9eae-4ec2-bdbb-9072c6dfc191,d4689c5b42164c5.png,215aefcfafef463.png,70fb4d36da28414.png,e516e77cf93d4e3.png,42f17049291e47b.png,good
hammer,93ac3e247f77497e98235f77a2c24e95,1fccc705-ed77-4955-9ce4-01bc055910d0,300f5bc3-5c36-4ae1-9ced-85a2fa850542,726b9603-f7cf-4c6d-80f6-bbb8cfd2a4fa,74a04228-4087-488c-8458-3339932205a3,1d608612-8e78-41a4-877f-6bb003472b2d,e439fc9a-448a-4609-9512-4f58171eb87f,4419c497-3d75-42bd-be82-c25d503dac0e,30272ec0-677c-4105-af7b-e608d539cd3f,42de32338c5f418.png,dac91b04710a4b9.png,12cf2121854b4a9.png,cbd722e2c16f45b.png,f0ddab20de0d40f.png,good
screw,cd78df14c2bb47f7957c6e4a996197e3,cf5ec999-8998-46b8-9d71-4e93fea297dd,ec1ab2a3-378d-4f01-9a90-89706efb1f29,44dae517-e916-478b-9208-76b7ac4d29e1,d675bcdd-322b-4374-bcc2-da4317cb9adc,f42fbb69-9466-44d5-867d-2e2e4aedb5b8,564d07ad-d14c-44a0-8565-6c1850faad9a,468c3708-cc48-4342-b9b9-038ba7eb8265,352b64c6-80c6-486d-9abc-e826deeca160,d374068bfdda4ff.png,f73588eceec1473.png,15f6c3948479463.png,80d85bf86aea4e4.png,22d9e718e993419.png,good
stuffed_animal,21b99467667843a4909552f96c585d99,2fe9f008-ea5f-4b68-b06a-f5c5c23c2c9c,6dede0c7-91d3-4611-a635-1a956064e6a3,32269262-c106-4efb-84e9-9f84d97d7665,f4effcb9-4428-47d8-bada-1caebe52fb01,5af87239-a475-445d-b6b2-de0439e87fbe,220bc0d2-beeb-4515-9928-4bd70899010a,b177fb1f-840e-45e3-b599-d5f5ae81f438,188bdb16-ec21-4aa3-bd89-ade3bfb69a46,5fd29c63203d4f5.png,59527b35e854464.png,f26bd43e1ecd4e3.png,625dfe032db04f1.png,05290b0f29f8469.png,good
chair,72fe9bf2aa1f4a9cab2c98bf21187a5e,631d86f7-fb9b-4a69-934e-871b5a177cfb,56672ac8-1789-486e-bf59-fca6ffa52eff,cb194434-b3ec-453d-a57b-d1da954dcb22,8a631e74-9bf1-432e-9b62-6659bd9d1106,a00c0099-0024-475d-bbb5-aa124253fb4b,190c2c27-d11b-44b3-85d9-a47ec810d701,a2cf11cb-3938-4c9d-8334-97daf4442774,884b4b0e-4310-4d8b-88cf-8c6447f141cd,8779c682254c4aa.png,8e1b83948963415.png,d6496d4fbf3d4e3.png,5acc788a4ef9452.png,051de4f4c75b477.png,good
helmet,a02e2a178c7f40668a7d9c4ddf7e414f,91a75027-acc4-4389-ad8a-03e58773f130,562b24c1-f4b7-4bb8-8961-1a6efb5650af,639c30d2-5364-4255-bf5e-9ccd8ccec64c,86f7eec6-45f2-44b5-bdff-a6fa8d391846,7c14d766-d2d1-4c1a-9fd4-ab6f3e3907da,61c4902f-f977-45a2-834d-43fe0338fd59,3a53e8ec-789f-4b8f-aba5-cb0ad1242add,736d41e4-0805-4662-baa7-50b1672cc73c,c0614219ca68437.png,4c049fb6d7014a5.png,356534d16e934f2.png,fd0acf441e4942f.png,66263c91caaa493.png,bad
monitor,485c39940aa344ddb80c5a42d4e9241e,1653bd3a-d961-4e7c-a6f8-a107d03e9436,5ac66169-707b-4d02-9a71-c0893da0245d,4fa98f1c-f921-492e-8988-662bc56838de,46f52bf5-ed8f-41c7-9a9a-3bb371b49e66,9cd1a690-e3ea-4ca2-9ee3-91e6b53b326e,9a3e7036-6f7a-4032-8f86-9ebbc9b5f61f,98fff2c6-95fa-4ed0-90d4-087011728456,8556bd51-db07-4c24-8258-34d777085c80,641b75d7932a482.png,6cbea218c0f149a.png,70afd835351345a.png,919c898ecd8f4dd.png,0344a6cd48ae405.png,good
candle,ac9898d3f14545e6b7e4aa8436575a30,a1264dab-09f1-485d-9087-55b75a795d16,f19f93ca-e118-4d10-aeb2-162b1d735224,a5f3407f-8c06-4c0b-abfb-fbf5f76d4b71,12799e2c-bede-48f6-8654-8719d3614f81,2e3c0249-1d96-4cba-915f-a7103ebd1d22,ce0b9d6a-f4d4-45d9-a970-0a14978a5979,aac9d2c9-1526-4bcc-bd07-c2174e2118ee,e51c84ce-9c2d-4e4b-b296-fecb5f61a2a6,574a8c673af448c.png,6dd25bf4356d4d4.png,ec7bab504c8a4e4.png,19d28ebb5edc480.png,2f0bcd1a3db74e5.png,good
screw,104e95e2ea074f42b1e462de4848fd4b,a853cdc1-1f29-40c1-87e7-e3380a64df2c,f56417ec-1a2b-4d7f-ba5e-cbf1ae1cfa62,6251918d-a158-46b7-8222-02257d3fc7a5,d20a0586-6540-453e-8ac2-333141dc868a,28019c3d-1d8b-4119-84a3-19c3720d65d9,2bd3c5f9-5c13-4261-aded-e0fbc44caed0,a06d5302-ec68-4c1e-aa78-7aebbe1d35fc,20b77848-bb15-4c58-b284-9ca535d32352,1beda111f498495.png,a54f64aee70d466.png,69fce4771356451.png,b3fcab1dc1904ab.png,9d2027d7b8294d0.png,bad
fan,9a57589787144da49d7272fb153f726b,68902a0c-dda5-4977-88ee-5ec5a3612c4f,c4ac7648-9af2-4848-9264-3db2662f7b93,5301d903-0d21-4e76-99cd-f334f685355b,4c84ab9e-ba0f-4821-94fc-52e3521b6fd4,5d5572f5-6092-4e9a-96c0-f42b7219b777,6c3cfea1-044f-448b-a185-3cb1ec99de43,b404f52d-31ac-4c7c-8135-306bda97f88c,c1f38767-5f46-4708-9e0a-5a9bab601965,8f684895e822432.png,dd8ce8fb9a7c4b4.png,ea0eb32e2cfb48c.png,6224d1e87ba54eb.png,2866cce494bb439.png,good
vase,aca3fe5938554838aab3badb30aea5ab,deb32b52-6638-47a8-8f7b-93456af70a56,d65d6654-4305-4ea5-9f60-9a30c12291e8,16939dcf-9a6d-4b01-874b-3ad324f93674,13a62bf7-dce8-4a83-aa90-7d30cfb028ef,9579981f-c60c-4492-b616-80b1d8089bdf,6d69caee-6049-46dc-9da9-d23fcf095a89,32cf7bd3-2ef9-409b-bbe9-885ab9574f33,b28afdac-3b43-4a2b-9109-abf4444bf31b,6aa97f2e311f468.png,eacc66d566d8494.png,d474c74d230b4f8.png,f15312b6b322481.png,649ddbbb96ec452.png,good
hammer,d8714978d81d44bab6c8164b3bdcfb41,6db539b2-daf5-4cd6-b736-5e1d22c8dec4,7f596cb8-8ad9-45bf-a4de-56eb0689858d,9e3d5687-392b-41f3-9674-d8bb1681d4c2,4aef1946-adb0-4c70-98bd-d49287ffbb71,987f1993-1928-4f62-ae9d-2f66a209891f,8717e779-9de3-4dfd-9522-c7b17313fd3e,f69e3736-4ff8-4de4-9f16-399e07534b56,f303c290-0c7a-48da-88ab-df45742e4051,1f2a73383594429.png,15cc0cdf7682441.png,27d46804ac824b7.png,91e540cf251a4bb.png,e5ceaecdd77b40b.png,good
plate,2080a948397e48519abb7022ceac2714,863e0b0d-1442-4b78-939a-9564ae3c024a,6503309e-e23d-4d5c-8570-d55ff7af332c,1f24d5a4-b238-4799-8f94-76da06abf858,862cdbef-0f40-4f71-b520-5fd19b8b9d27,86a7f6d6-2b79-4cba-96db-6035efac7244,df47083b-43cd-4627-9440-522553a4011c,de461cfc-080a-4faa-9def-04e3558b6d71,f242c7d5-4d40-48c0-b4e7-541b17f91719,d1708b66b1f64af.png,b9ff74a9dab5465.png,3d082c4c484240d.png,79ade49ac13f477.png,047ed9028a6443d.png,bad
watch,e91ea830e5be4111a045d674ac81f256,5ebbc424-3871-4e5a-b8b3-0c114565c4e6,a000161a-b721-4ec1-932f-3f8ea8a24ddc,76752531-962f-4633-8eed-b017f2a0dd35,e1b2a4b6-4df4-47e9-87ff-393eeb06a13a,12e36b8c-4f6a-44d5-bd15-3d478b70f3ed,85f5d3d4-39cd-4210-b21c-52da832c66db,ece9fd3f-db39-4aec-a467-9cf05ac718b9,b4eb0f9d-4a72-4d47-ade1-7b608975f765,17e860bc312346a.png,4b9eac21215e4f5.png,fd50cf7f9cf94df.png,5090ab9ad9e6463.png,936f4cf42bac404.png,bad
tray,28c97506d4fd475ab017c102b670ba12,9d970a23-959e-4685-861e-1e82eeb25b57,373ff829-dc05-4859-8657-8750f35c4cb5,c3b93c43-0054-4ff4-b96a-3769ee8d806a,a0bc2fff-e820-4fa5-a716-39ceef4340b0,50df12e2-2dbe-452c-ac4d-82a2e4b74e77,e9f72858-5bb1-4564-8fca-749a953353e8,3ae7564c-9bae-410a-9c5b-a40d6301b497,6154b838-a684-4d15-941d-f0772490fe98,f2a92c1d65d8437.png,2deae1a367424c3.png,424469e0ef184ee.png,7c8af4ff2e7146e.png,855be919a278426.png,good
beer_bottle,230264f6d9e045ca9addfa56b694e62d,d9a4c5b1-afeb-44fb-b972-7e687f7b96f7,060a800e-c8d8-47ad-b290-c8ebcf3b0846,91a1e920-a24c-4acc-97d9-b5671d16836b,21e9b700-99d8-4601-b319-9319f43c0bea,831f10fd-12a2-47c4-8a9f-190cce831d88,2276c0a6-347b-462f-9dc0-e2c9fda76858,3e66ff22-1428-4725-91e5-99ab506520bc,6883c18e-a7bb-493d-9a58-e48f59a6ce0a,babd25e34f1c4bb.png,e2dcdee256c9418.png,5c2608a3825f470.png,8825dc40047444f.png,9379938ec5e24e6.png,good
padlock,d1e3a58799b146e4af6496ca9b8fba41,b12ce655-c824-43bc-a5f4-894b9fac2575,0a58de51-41f6-4c97-bea7-2d39f825da2f,a5c325ad-6a95-433f-8695-f9adcfe7cef1,42520c8e-4bc3-4083-aa79-abeb8dd0ce0e,dfb40b4e-3b3d-4276-b186-07964edd3a2d,8726fe39-0356-4f6a-90d5-b5bcf65ac1b4,56d390a1-efb4-40db-af35-e8ffa261c0cc,953eef0f-31f0-47af-ba2f-e6cb9fd1d5c5,0278833b01f84ff.png,b697ab0a6f4a41c.png,8a2781ff07494ba.png,8fb218d00e75467.png,f6a59d5414384da.png,good
water_bottle,04b5fcbb2d644e608d7f836bdb136a85,a7824635-b0ca-49a0-a99f-6d65bdf5aad8,fb42dc1a-e703-48d7-a703-3408018e7cff,24e5655c-26f2-44e4-8ee7-4bee26a233fd,c57d9805-14be-48fb-9cf4-3d67bbc232cb,89b1d4aa-dceb-44a4-80d4-7b17473c0da8,a6182c1b-7bff-4849-a48e-9d1d5b1fada6,2f80aab8-e947-464d-b27d-dcf0a14bf3b4,4a066b24-551f-41e3-99ce-628e9b66aeb4,236970770283471.png,58820e4ce27e4d4.png,35eed5d0ef7f4f4.png,31c5abffb0b64d9.png,587ecc043f4647d.png,good
fan,d8fcfc391c95462bbb2f47e032050ec8,09436daa-3853-4141-a1ed-abd7c83daf42,783cc01c-7847-41a3-8681-7170f3f8c82f,97ba90ec-e6f4-4348-855e-512cb03879ec,2592c71e-b7a2-442b-a716-57f300cb7ec3,08db735f-8809-4c56-81f5-d380e8734e43,e8a92b2e-2802-46ae-8325-477b1f45727b,2d2733cc-31a0-4d63-97db-c90f0ebb8cc3,7f6253a8-1502-4ae8-a00d-e287b7e1cc64,67ce1f2ca50745a.png,df7aa746906f453.png,1fe0435d61fc4ad.png,a3bdf1f1abcf4b0.png,60c5963e7222461.png,good
pill_bottle,21f392ee64fb4297a578a1ae210dcb33,17c82c44-700a-4f06-bdb2-1d864cba5cc5,01cbd7b9-03df-4144-b2fa-d046d91725a4,49591e7b-8f4d-4590-a807-455ddb290d90,1b02098a-08b0-442d-82a4-f83bc15dd42b,acb01db3-9611-426e-a06f-ab1cfd1dd8e8,d29c162a-e4dd-4198-a2f6-f3e059504bf9,350522d5-c444-415f-b419-2bc048405384,65b004ba-a322-407e-af78-b9a01ddac89d,7cee048e038542e.png,fcf0e28595354e1.png,95e557df57f24d0.png,11d34c50ab494bd.png,8e4d47c04d1b428.png,bad
hammer,7d88b2ae801c47768fcc5d04a4d8e27b,a47163a1-4f72-40ad-a095-0ab3cf177a45,34bc5bf9-151f-4b21-9732-c2a6b9573e35,14cc15a9-adb0-4742-9361-009db400eb6f,4627bd13-3abc-4a12-a009-635de2798a21,ca20d4b5-59ae-4575-93ac-0350c80e27f1,398e6fbe-f86b-497c-9655-88a85b56b216,15be5f11-9c38-48e5-8031-d73e96197cb4,b67d3197-8943-4a7c-a965-2edecdf707b3,c521388c18b7432.png,111fd61623c44fc.png,2b87db64940a4d3.png,72d4e6f3c3c6439.png,8d4e13210dbd423.png,good
pillow,28cf19822d954753a9173ebc09f77cf3,7368325f-d6da-4e1b-bf76-ec29553e913f,a457487b-0bb7-4331-8a9a-65995b49f540,b1852bd3-6afc-485f-bbde-fc7b54b9ee53,858918d8-0596-409e-b61f-85988485cdb6,68e0767f-fcea-4006-a220-74028bf0b7d2,6bf4d466-7d48-4c6e-83cf-b4c5d6bdc7f4,051d2eff-764e-4431-aaf0-370b730ee75c,af00c36b-928e-4834-8c2e-68ac9f8e218d,2f06cf9986424e5.png,8245d6cdab8a4aa.png,f793f05fd92742e.png,3da711685bb34ab.png,14e2a695fd31458.png,bad
chair,b3c2c8ed856c43dd96a5b8d71284d129,aabefc61-9245-4a13-9604-81f44c01bc8d,45e5357c-b204-4630-a02c-e12b999a23af,cefb9958-4300-4014-8aa4-871eeecf7e8d,5315d229-cff9-4b01-9cfe-8a61c29b679b,b1eb2b77-7ce1-4193-8099-53ecf6a2e2ea,feffbd90-240b-41a3-b8c6-e710e707601d,e28d65f4-150a-481c-8ba4-66eb08ccdafd,85591828-04d9-40b5-a04b-9a6c2325e699,b3edb1963553441.png,25faf1e67e6f4d7.png,1bb3f13a2eaa4de.png,21aad112d019406.png,bd6c5ea8482949d.png,bad
bench,e507e6b7d26948b99417c42c64eb3db3,c03cb7f9-114c-4dac-841f-e46a230c1839,a9d7b467-7c55-4b1b-a134-057389ac6398,8deea000-d7c9-44f0-a0e2-171874979c46,364c1633-d585-40bd-b80b-eaea6360c64b,d9c042fa-55cf-4f4d-93f7-53442e52f25e,2b603b96-c2d2-43df-8b01-4e9cf1fa40fc,cb29a1e2-8740-48b4-af83-7989acda8050,a91b28ba-e785-4b01-a2ae-00b913dd031f,672fd930f9284cf.png,ff03f552bf44476.png,4ab15bb02107407.png,ff83763c173043a.png,e02f8e8146614d3.png,good
beer_bottle,fc7b3bf985e74073a237d35f60b253c4,184eff0c-a682-4419-8bbc-9d5351fc0a80,15852075-86ab-4c1b-aa77-7a492092d6b1,bc0a653c-c823-4c2a-b0f8-c31355611579,102452f1-48c5-43eb-b180-355f4745c1a0,50300c77-5f4f-4c91-9d06-b3bfbe3d93e6,6f2f0461-c915-41d8-a6da-bdc6c74e7c9a,9ec84642-b4e4-4d90-b44b-8b14c2cd34f5,061cb55e-546e-48c4-827f-c77d0422784c,15b4c44297854a3.png,54c8f6908c42440.png,36d31a5ce1a94b3.png,30de53a4e362489.png,835f3c6b730647c.png,bad
watch,11a5d7ca6f1e43a2a8ee668935acfb1e,977943be-a42c-4379-898a-c711aee9421e,8b14df9a-0bd4-405b-8980-32c3f1631fe7,e43892cc-d4ad-4c9b-a8ec-339d22b11a53,87546430-009a-49a5-b4ae-703430d52fb7,4fce3cb3-7375-48f2-a0ad-abf6ffbc71c7,84e3cd5b-8be1-4575-bf72-3bcf8fa1990c,1479d84e-a773-46fe-905b-36ca249ec6e5,d70936ff-281e-46ad-a4a2-e394d1c91f78,936f4cf42bac404.png,05dbfec8d9264b4.png,f01b3402d9b94e6.png,544a4e3a20b74a1.png,8fbaa7246d8e476.png,bad
chair,ec572789aa0f437d8b80a71158e1d579,8b852db8-f4a4-4ec1-b6c5-d3d5fe17dfff,26b123fb-39f8-4d4d-88d2-6dad3a21e81c,fe2e8f47-9b91-4223-98ec-5593b86018f1,40a11a2c-8a6e-4dd4-b0a4-029b625ece3a,e1c00311-825c-4c34-b1c2-dab3c0eb16e4,fe22bbde-5b1e-48b4-a535-5f3242f2007e,bf2c81d6-8872-4bbd-acde-f377bff39199,cb80e426-e69e-41a2-9d20-aaeb779f3142,415a9da37b7742d.png,8da4cd454689409.png,2b59f50d55c64ef.png,d78aa799a789447.png,b9543d5d04e9407.png,bad
helmet,81f46feb78a14efda3cf32e8163a97de,f9466edd-8682-4b6a-9465-29eb26b600bf,2cbaf690-0c0d-4afe-8d8e-c732b2df4034,98bceb60-ba09-48a0-90f6-0b4ebca56312,c05c2e4a-6d31-4854-82b1-271e2db610bb,273d011e-fb5a-42d4-a7e8-28a81bb0ffbe,df9a66d5-0195-4f31-bcab-c6dc680c32cc,17c4de3c-fe25-429c-816f-a3c41d8de6b1,9de15ea9-3304-4758-b51e-b191dfa8a8a5,f01ff8178d6b4ba.png,2846ab7e37b743a.png,34d19da4daeb4ea.png,042d525b2c7c4fe.png,1c410342d63b41c.png,good
t-shirt,6d7eabfe7b734ce2a5af4e6a6626bf3a,774d2c1e-e872-48ba-9869-7f1dbcc474c9,abe3c5a9-0b98-4bf5-86a6-280793bf5580,14f89983-eb72-4ddf-ad9e-2346c363de7e,d6334bec-f1d7-469d-b6da-875ea817be98,e0f2f714-4ca5-41be-8fb0-e3dc776140a3,41302559-a10e-4b44-af24-d10d7381f811,5842a364-ce67-4cc3-a3bb-fc06e37e690a,960918a6-dd09-4cfa-9eb9-0c930856c54a,af08c7444f3c48f.png,c320da5c07ef40e.png,6c67fd9703c043d.png,3adb654c7be949b.png,c44dcd2b216a43b.png,good
orange,85487e6c85d24bd39fad3d2cf4ee53df,d5367e6a-6bed-4e0f-b303-fbb5c88ea79a,c9354970-67c4-40a3-8af8-b07860939cdd,bda967a1-8b49-43d9-9538-fa2517f18e25,34300171-6f8e-4ada-827b-9d923fda02d4,f663b09b-1c43-4610-84fc-4e71d5baf37b,921e4a0b-9746-48b0-a6eb-929e8455a551,14372bea-0ea4-45ae-82d2-47e24fa98499,b212d794-6373-4f08-be4f-523156a7aaa0,afe690a03289436.png,d4284a2fbe794a8.png,1887ba314531481.png,1367b227b7b74a8.png,7f4bb18e4342416.png,bad
hammer,92d28f24a6a541abb4147609e7b2b45a,daaa6b84-2315-4034-ba62-7df7d9d1e4cc,5342de76-213d-44b4-9333-ef421e315217,2817daf7-7f18-40ac-a838-4a22296a5307,81f66566-cd35-4c51-9556-0a94af1b3eff,00fd2863-4d66-4120-94c5-8c85efc2aa9b,2a6f33ad-90cd-4304-a00a-19ccea2238a3,ff019ae4-124d-48c3-8a33-011d16e8bcc1,c41b9b38-46b0-479c-9149-7337dcc36e45,36ce5b721fb6448.png,72d4e6f3c3c6439.png,cd37d58ac4ef4bf.png,48b8f0bfc8014f2.png,04b05c94ab5b47e.png,good
chair,68b197dc8ca443578f9cefb45cec7b98,c5c838d9-c04b-4525-9a64-1cb82aeecc71,becb8e87-25c3-44b4-8fd6-4a969a4b40da,453dc5ec-f46d-4f98-98dd-b8fc670e399f,299acbee-659b-44c7-9f2d-3d6d9d0ac2a5,7683e08e-415a-4be6-a317-65b9bc134a13,8ca38fa9-2d59-4daa-9734-d045a160a89c,6644d0ee-3403-49d0-bfb8-847675d2b0a6,f084150d-4cb4-4959-952b-8d4ea26b3524,9baaf0b7a64f413.png,91eec36d9997480.png,1d1f5249e53b4bd.png,772571d620f4440.png,dd0ba15f71da421.png,good
